1460704567108,1,04/15/2016,10:48:16,123.45,1
1460704568108,1,04/15/2016,10:48:16,123.45,1
1460704569108,1,04/15/2016,10:48:16,123.45,1
1460704570108,1,04/15/2016,10:48:16,123.45,1
1460704571108,1,04/15/2016,10:48:16,123.45,1
1460704572108,1,04/15/2016,10:48:16,123.45,1
1460704573108,1,04/15/2016,10:48:16,123.45,1
1460704574108,1,04/15/2016,10:48:16,123.45,1
1460704575108,1,04/15/2016,10:48:16,123.45,1
1460704576108,1,04/15/2016,10:48:16,123.45,1
1460704577108,1,04/15/2016,10:48:16,123.45,1
1460704578108,1,04/15/2016,10:48:16,123.45,1
1460704579108,1,04/15/2016,10:48:16,123.45,1
1460704580108,1,04/15/2016,10:48:16,123.45,1
1460704581108,1,04/15/2016,10:48:16,123.45,1
1460704582108,1,04/15/2016,10:48:16,123.45,1
1460704583108,1,04/15/2016,10:48:16,123.45,1
1460704584108,1,04/15/2016,10:48:16,123.45,1
1460704585108,1,04/15/2016,10:48:16,123.45,1
1460704586108,1,04/15/2016,10:48:16,123.45,1
1460704587108,1,04/15/2016,10:48:16,123.45,1
1460704588108,1,04/15/2016,10:48:16,123.45,1
1460704589108,1,04/15/2016,10:48:16,123.45,1
1460704590108,1,04/15/2016,10:48:16,123.45,1
1460704591108,1,04/15/2016,10:48:16,123.45,1
1460704592108,1,04/15/2016,10:48:16,123.45,1
1460704593108,1,04/15/2016,10:48:16,123.45,1
1460704594108,1,04/15/2016,10:48:16,123.45,1
1460704595108,1,04/15/2016,10:48:16,123.45,1
1460704596108,1,04/15/2016,10:48:16,123.45,1
1460704597108,1,04/15/2016,10:48:16,123.45,1
1460704598108,1,04/15/2016,10:48:16,123.45,1
1460704599108,1,04/15/2016,10:48:16,123.45,1
1460704600108,1,04/15/2016,10:48:16,123.45,1
1460704601108,1,04/15/2016,10:48:16,123.45,1
1460704602108,1,04/15/2016,10:48:16,123.45,1
1460704603108,1,04/15/2016,10:48:16,123.45,1
1460704604108,1,04/15/2016,10:48:16,123.45,1
1460704605108,1,04/15/2016,10:48:16,123.45,1
1460704606108,1,04/15/2016,10:48:16,123.45,1
1460704607108,1,04/15/2016,10:48:16,123.45,1
1460704608108,1,04/15/2016,10:48:16,123.45,1
1460704609108,1,04/15/2016,10:48:16,123.45,1
1460704610108,1,04/15/2016,10:48:16,123.45,1
1460704611108,1,04/15/2016,10:48:16,123.45,1
1460704612108,1,04/15/2016,10:48:16,123.45,1
1460704613108,1,04/15/2016,10:48:16,123.45,1
1460704614108,1,04/15/2016,10:48:16,123.45,1
1460704615108,1,04/15/2016,10:48:16,123.45,1
1460704616108,1,04/15/2016,10:48:16,123.45,1
1460704617108,1,04/15/2016,10:48:16,123.45,1
1460704618108,1,04/15/2016,10:48:16,123.45,1
1460704619108,1,04/15/2016,10:48:16,123.45,1
1460704620108,1,04/15/2016,10:48:16,123.45,1
1460704621108,1,04/15/2016,10:48:16,123.45,1
1460704622108,1,04/15/2016,10:48:16,123.45,1
1460704623108,1,04/15/2016,10:48:16,123.45,1
1460704624108,1,04/15/2016,10:48:16,123.45,1
1460704625108,1,04/15/2016,10:48:16,123.45,1
1460704626108,1,04/15/2016,10:48:16,123.45,1
1460704627108,1,04/15/2016,10:48:16,123.45,1
1460704628108,1,04/15/2016,10:48:16,123.45,1
1460704629108,1,04/15/2016,10:48:16,123.45,1
1460704630108,1,04/15/2016,10:48:16,123.45,1
1460704631108,1,04/15/2016,10:48:16,123.45,1
1460704632108,1,04/15/2016,10:48:16,123.45,1
1460704633108,1,04/15/2016,10:48:16,123.45,1
1460704634108,1,04/15/2016,10:48:16,123.45,1
1460704635108,1,04/15/2016,10:48:16,123.45,1
1460704636108,1,04/15/2016,10:48:16,123.45,1
1460704637108,1,04/15/2016,10:48:16,123.45,1
1460704638108,1,04/15/2016,10:48:16,123.45,1
1460704639108,1,04/15/2016,10:48:16,123.45,1
1460704640108,1,04/15/2016,10:48:16,123.45,1
1460704641108,1,04/15/2016,10:48:16,123.45,1
1460704642108,1,04/15/2016,10:48:16,123.45,1
1460704643108,1,04/15/2016,10:48:16,123.45,1
1460704644108,1,04/15/2016,10:48:16,123.45,1
1460704645108,1,04/15/2016,10:48:16,123.45,1
1460704646108,1,04/15/2016,10:48:16,123.45,1
1460704647108,1,04/15/2016,10:48:16,123.45,1
1460704648108,1,04/15/2016,10:48:16,123.45,1
1460704649108,1,04/15/2016,10:48:16,123.45,1
1460704650108,1,04/15/2016,10:48:16,123.45,1
1460704651108,1,04/15/2016,10:48:16,123.45,1
1460704652108,1,04/15/2016,10:48:16,123.45,1
1460704653108,1,04/15/2016,10:48:16,123.45,1
1460704654108,1,04/15/2016,10:48:16,123.45,1
1460704655108,1,04/15/2016,10:48:16,123.45,1
1460704656108,1,04/15/2016,10:48:16,123.45,1
1460704657108,1,04/15/2016,10:48:16,123.45,1
1460704658108,1,04/15/2016,10:48:16,123.45,1
1460704659108,1,04/15/2016,10:48:16,123.45,1
1460704660108,1,04/15/2016,10:48:16,123.45,1
1460704661108,1,04/15/2016,10:48:16,123.45,1
1460704662108,1,04/15/2016,10:48:16,123.45,1
1460704663108,1,04/15/2016,10:48:16,123.45,1
1460704664108,1,04/15/2016,10:48:16,123.45,1
1460704665108,1,04/15/2016,10:48:16,123.45,1
1460704666108,1,04/15/2016,10:48:16,123.45,1
1460704667108,1,04/15/2016,10:48:16,123.45,1
1460704668108,1,04/15/2016,10:48:16,123.45,1
1460704669108,1,04/15/2016,10:48:16,123.45,1
1460704670108,1,04/15/2016,10:48:16,123.45,1
1460704671108,1,04/15/2016,10:48:16,123.45,1
1460704672108,1,04/15/2016,10:48:16,123.45,1
1460704673108,1,04/15/2016,10:48:16,123.45,1
1460704674108,1,04/15/2016,10:48:16,123.45,1
1460704675108,1,04/15/2016,10:48:16,123.45,1
1460704676108,1,04/15/2016,10:48:16,123.45,1
1460704677108,1,04/15/2016,10:48:16,123.45,1
1460704678108,1,04/15/2016,10:48:16,123.45,1
1460704679108,1,04/15/2016,10:48:16,123.45,1
1460704680108,1,04/15/2016,10:48:16,123.45,1
1460704681108,1,04/15/2016,10:48:16,123.45,1
1460704682108,1,04/15/2016,10:48:16,123.45,1
1460704683108,1,04/15/2016,10:48:16,123.45,1
1460704684108,1,04/15/2016,10:48:16,123.45,1
1460704685108,1,04/15/2016,10:48:16,123.45,1
1460704686108,1,04/15/2016,10:48:16,123.45,1
1460704687108,1,04/15/2016,10:48:16,123.45,1
1460704688108,1,04/15/2016,10:48:16,123.45,1
1460704689108,1,04/15/2016,10:48:16,123.45,1
1460704690108,1,04/15/2016,10:48:16,123.45,1
1460704691108,1,04/15/2016,10:48:16,123.45,1
1460704692108,1,04/15/2016,10:48:16,123.45,1
1460704693108,1,04/15/2016,10:48:16,123.45,1
1460704694108,1,04/15/2016,10:48:16,123.45,1
1460704695108,1,04/15/2016,10:48:16,123.45,1
1460704696108,1,04/15/2016,10:48:16,123.45,1
1460704697108,1,04/15/2016,10:48:16,123.45,1
1460704698108,1,04/15/2016,10:48:16,123.45,1
1460704699108,1,04/15/2016,10:48:16,123.45,1
1460704700108,1,04/15/2016,10:48:16,123.45,1
1460704701108,1,04/15/2016,10:48:16,123.45,1
1460704702108,1,04/15/2016,10:48:16,123.45,1
1460704703108,1,04/15/2016,10:48:16,123.45,1
1460704704108,1,04/15/2016,10:48:16,123.45,1
1460704705108,1,04/15/2016,10:48:16,123.45,1
1460704706108,1,04/15/2016,10:48:16,123.45,1
1460704707108,1,04/15/2016,10:48:16,123.45,1
1460704708108,1,04/15/2016,10:48:16,123.45,1
1460704709108,1,04/15/2016,10:48:16,123.45,1
1460704710108,1,04/15/2016,10:48:16,123.45,1
1460704711108,1,04/15/2016,10:48:16,123.45,1
1460704712108,1,04/15/2016,10:48:16,123.45,1
1460704713108,1,04/15/2016,10:48:16,123.45,1
1460704714108,1,04/15/2016,10:48:16,123.45,1
1460704715108,1,04/15/2016,10:48:16,123.45,1
1460704716108,1,04/15/2016,10:48:16,123.45,1
1460704717108,1,04/15/2016,10:48:16,123.45,1
1460704718108,1,04/15/2016,10:48:16,123.45,1
1460704719108,1,04/15/2016,10:48:16,123.45,1
1460704720108,1,04/15/2016,10:48:16,123.45,1
1460704721108,1,04/15/2016,10:48:16,123.45,1
1460704722108,1,04/15/2016,10:48:16,123.45,1
1460704723108,1,04/15/2016,10:48:16,123.45,1
1460704724108,1,04/15/2016,10:48:16,123.45,1
1460704725108,1,04/15/2016,10:48:16,123.45,1
1460704726108,1,04/15/2016,10:48:16,123.45,1
1460704727108,1,04/15/2016,10:48:16,123.45,1
1460704728108,1,04/15/2016,10:48:16,123.45,1
1460704729108,1,04/15/2016,10:48:16,123.45,1
1460704730108,1,04/15/2016,10:48:16,123.45,1
1460704731108,1,04/15/2016,10:48:16,123.45,1
1460704732108,1,04/15/2016,10:48:16,123.45,1
1460704733108,1,04/15/2016,10:48:16,123.45,1
1460704734108,1,04/15/2016,10:48:16,123.45,1
1460704735108,1,04/15/2016,10:48:16,123.45,1
1460704736108,1,04/15/2016,10:48:16,123.45,1
1460704737108,1,04/15/2016,10:48:16,123.45,1
1460704738108,1,04/15/2016,10:48:16,123.45,1
1460704739108,1,04/15/2016,10:48:16,123.45,1
1460704740108,1,04/15/2016,10:48:16,123.45,1
1460704741108,1,04/15/2016,10:48:16,123.45,1
1460704742108,1,04/15/2016,10:48:16,123.45,1
1460704743108,1,04/15/2016,10:48:16,123.45,1
1460704744108,1,04/15/2016,10:48:16,123.45,1
1460704745108,1,04/15/2016,10:48:16,123.45,1
1460704746108,1,04/15/2016,10:48:16,123.45,1
1460704747108,1,04/15/2016,10:48:16,123.45,1
1460704748108,1,04/15/2016,10:48:16,123.45,1
1460704749108,1,04/15/2016,10:48:16,123.45,1
1460704750108,1,04/15/2016,10:48:16,123.45,1
1460704751108,1,04/15/2016,10:48:16,123.45,1
1460704752108,1,04/15/2016,10:48:16,123.45,1
1460704753108,1,04/15/2016,10:48:16,123.45,1
1460704754108,1,04/15/2016,10:48:16,123.45,1
1460704755108,1,04/15/2016,10:48:16,123.45,1
1460704756108,1,04/15/2016,10:48:16,123.45,1
1460704757108,1,04/15/2016,10:48:16,123.45,1
1460704758108,1,04/15/2016,10:48:16,123.45,1
1460704759108,1,04/15/2016,10:48:16,123.45,1
1460704760108,1,04/15/2016,10:48:16,123.45,1
1460704761108,1,04/15/2016,10:48:16,123.45,1
1460704762108,1,04/15/2016,10:48:16,123.45,1
1460704763108,1,04/15/2016,10:48:16,123.45,1
1460704764108,1,04/15/2016,10:48:16,123.45,1
1460704765108,1,04/15/2016,10:48:16,123.45,1
1460704766108,1,04/15/2016,10:48:16,123.45,1
1460704767108,1,04/15/2016,10:48:16,123.45,1
1460704768108,1,04/15/2016,10:48:16,123.45,1
1460704769108,1,04/15/2016,10:48:16,123.45,1
1460704770108,1,04/15/2016,10:48:16,123.45,1
1460704771108,1,04/15/2016,10:48:16,123.45,1
1460704772108,1,04/15/2016,10:48:16,123.45,1
1460704773108,1,04/15/2016,10:48:16,123.45,1
1460704774108,1,04/15/2016,10:48:16,123.45,1
1460704775108,1,04/15/2016,10:48:16,123.45,1
1460704776108,1,04/15/2016,10:48:16,123.45,1
1460704777108,1,04/15/2016,10:48:16,123.45,1
1460704778108,1,04/15/2016,10:48:16,123.45,1
1460704779108,1,04/15/2016,10:48:16,123.45,1
1460704780108,1,04/15/2016,10:48:16,123.45,1
1460704781108,1,04/15/2016,10:48:16,123.45,1
1460704782108,1,04/15/2016,10:48:16,123.45,1
1460704783108,1,04/15/2016,10:48:16,123.45,1
1460704784108,1,04/15/2016,10:48:16,123.45,1
1460704785108,1,04/15/2016,10:48:16,123.45,1
1460704786108,1,04/15/2016,10:48:16,123.45,1
1460704787108,1,04/15/2016,10:48:16,123.45,1
1460704788108,1,04/15/2016,10:48:16,123.45,1
1460704789108,1,04/15/2016,10:48:16,123.45,1
1460704790108,1,04/15/2016,10:48:16,123.45,1
1460704791108,1,04/15/2016,10:48:16,123.45,1
1460704792108,1,04/15/2016,10:48:16,123.45,1
1460704793108,1,04/15/2016,10:48:16,123.45,1
1460704794108,1,04/15/2016,10:48:16,123.45,1
1460704795108,1,04/15/2016,10:48:16,123.45,1
1460704796108,1,04/15/2016,10:48:16,123.45,1
1460704797108,1,04/15/2016,10:48:16,123.45,1
1460704798108,1,04/15/2016,10:48:16,123.45,1
1460704799108,1,04/15/2016,10:48:16,123.45,1
1460704800108,1,04/15/2016,10:48:16,123.45,1
1460704801108,1,04/15/2016,10:48:16,123.45,1
1460704802108,1,04/15/2016,10:48:16,123.45,1
1460704803108,1,04/15/2016,10:48:16,123.45,1
1460704804108,1,04/15/2016,10:48:16,123.45,1
1460704805108,1,04/15/2016,10:48:16,123.45,1
1460704806108,1,04/15/2016,10:48:16,123.45,1
1460704807108,1,04/15/2016,10:48:16,123.45,1
1460704808108,1,04/15/2016,10:48:16,123.45,1
1460704809108,1,04/15/2016,10:48:16,123.45,1
1460704810108,1,04/15/2016,10:48:16,123.45,1
1460704811108,1,04/15/2016,10:48:16,123.45,1
1460704812108,1,04/15/2016,10:48:16,123.45,1
1460704813108,1,04/15/2016,10:48:16,123.45,1
1460704814108,1,04/15/2016,10:48:16,123.45,1
1460704815108,1,04/15/2016,10:48:16,123.45,1
1460704816108,1,04/15/2016,10:48:16,123.45,1
1460704817108,1,04/15/2016,10:48:16,123.45,1
1460704818108,1,04/15/2016,10:48:16,123.45,1
1460704819108,1,04/15/2016,10:48:16,123.45,1
1460704820108,1,04/15/2016,10:48:16,123.45,1
1460704821108,1,04/15/2016,10:48:16,123.45,1
1460704822108,1,04/15/2016,10:48:16,123.45,1
1460704823108,1,04/15/2016,10:48:16,123.45,1
1460704824108,1,04/15/2016,10:48:16,123.45,1
1460704825108,1,04/15/2016,10:48:16,123.45,1
1460704826108,1,04/15/2016,10:48:16,123.45,1
1460704827108,1,04/15/2016,10:48:16,123.45,1
1460704828108,1,04/15/2016,10:48:16,123.45,1
1460704829108,1,04/15/2016,10:48:16,123.45,1
1460704830108,1,04/15/2016,10:48:16,123.45,1
1460704831108,1,04/15/2016,10:48:16,123.45,1
1460704832108,1,04/15/2016,10:48:16,123.45,1
1460704833108,1,04/15/2016,10:48:16,123.45,1
1460704834108,1,04/15/2016,10:48:16,123.45,1
1460704835108,1,04/15/2016,10:48:16,123.45,1
1460704836108,1,04/15/2016,10:48:16,123.45,1
1460704837108,1,04/15/2016,10:48:16,123.45,1
1460704838108,1,04/15/2016,10:48:16,123.45,1
1460704839108,1,04/15/2016,10:48:16,123.45,1
1460704840108,1,04/15/2016,10:48:16,123.45,1
1460704841108,1,04/15/2016,10:48:16,123.45,1
1460704842108,1,04/15/2016,10:48:16,123.45,1
1460704843108,1,04/15/2016,10:48:16,123.45,1
1460704844108,1,04/15/2016,10:48:16,123.45,1
1460704845108,1,04/15/2016,10:48:16,123.45,1
1460704846108,1,04/15/2016,10:48:16,123.45,1
1460704847108,1,04/15/2016,10:48:16,123.45,1
1460704848108,1,04/15/2016,10:48:16,123.45,1
1460704849108,1,04/15/2016,10:48:16,123.45,1
1460704850108,1,04/15/2016,10:48:16,123.45,1
1460704851108,1,04/15/2016,10:48:16,123.45,1
1460704852108,1,04/15/2016,10:48:16,123.45,1
1460704853108,1,04/15/2016,10:48:16,123.45,1
1460704854108,1,04/15/2016,10:48:16,123.45,1
1460704855108,1,04/15/2016,10:48:16,123.45,1
1460704856108,1,04/15/2016,10:48:16,123.45,1
1460704857108,1,04/15/2016,10:48:16,123.45,1
1460704858108,1,04/15/2016,10:48:16,123.45,1
1460704859108,1,04/15/2016,10:48:16,123.45,1
1460704860108,1,04/15/2016,10:48:16,123.45,1
1460704861108,1,04/15/2016,10:48:16,123.45,1
1460704862108,1,04/15/2016,10:48:16,123.45,1
1460704863108,1,04/15/2016,10:48:16,123.45,1
1460704864108,1,04/15/2016,10:48:16,123.45,1
1460704865108,1,04/15/2016,10:48:16,123.45,1
1460704866108,1,04/15/2016,10:48:16,123.45,1
1460704867108,1,04/15/2016,10:48:16,123.45,1
1460704868108,1,04/15/2016,10:48:16,123.45,1
1460704869108,1,04/15/2016,10:48:16,123.45,1
1460704870108,1,04/15/2016,10:48:16,123.45,1
1460704871108,1,04/15/2016,10:48:16,123.45,1
1460704872108,1,04/15/2016,10:48:16,123.45,1
1460704873108,1,04/15/2016,10:48:16,123.45,1
1460704874108,1,04/15/2016,10:48:16,123.45,1
1460704875108,1,04/15/2016,10:48:16,123.45,1
1460704876108,1,04/15/2016,10:48:16,123.45,1
1460704877108,1,04/15/2016,10:48:16,123.45,1
1460704878108,1,04/15/2016,10:48:16,123.45,1
1460704879108,1,04/15/2016,10:48:16,123.45,1
1460704880108,1,04/15/2016,10:48:16,123.45,1
1460704881108,1,04/15/2016,10:48:16,123.45,1
1460704882108,1,04/15/2016,10:48:16,123.45,1
1460704883108,1,04/15/2016,10:48:16,123.45,1
1460704884108,1,04/15/2016,10:48:16,123.45,1
1460704885108,1,04/15/2016,10:48:16,123.45,1
1460704886108,1,04/15/2016,10:48:16,123.45,1
1460704887108,1,04/15/2016,10:48:16,123.45,1
1460704888108,1,04/15/2016,10:48:16,123.45,1
1460704889108,1,04/15/2016,10:48:16,123.45,1
1460704890108,1,04/15/2016,10:48:16,123.45,1
1460704891108,1,04/15/2016,10:48:16,123.45,1
1460704892108,1,04/15/2016,10:48:16,123.45,1
1460704893108,1,04/15/2016,10:48:16,123.45,1
1460704894108,1,04/15/2016,10:48:16,123.45,1
1460704895108,1,04/15/2016,10:48:16,123.45,1
1460704896108,1,04/15/2016,10:48:16,123.45,1
1460704897108,1,04/15/2016,10:48:16,123.45,1
1460704898108,1,04/15/2016,10:48:16,123.45,1
1460704899108,1,04/15/2016,10:48:16,123.45,1
1460704900108,1,04/15/2016,10:48:16,123.45,1
1460704901108,1,04/15/2016,10:48:16,123.45,1
1460704902108,1,04/15/2016,10:48:16,123.45,1
1460704903108,1,04/15/2016,10:48:16,123.45,1
1460704904108,1,04/15/2016,10:48:16,123.45,1
1460704905108,1,04/15/2016,10:48:16,123.45,1
1460704906108,1,04/15/2016,10:48:16,123.45,1
1460704907108,1,04/15/2016,10:48:16,123.45,1
1460704908108,1,04/15/2016,10:48:16,123.45,1
1460704909108,1,04/15/2016,10:48:16,123.45,1
1460704910108,1,04/15/2016,10:48:16,123.45,1
1460704911108,1,04/15/2016,10:48:16,123.45,1
1460704912108,1,04/15/2016,10:48:16,123.45,1
1460704913108,1,04/15/2016,10:48:16,123.45,1
1460704914108,1,04/15/2016,10:48:16,123.45,1
1460704915108,1,04/15/2016,10:48:16,123.45,1
1460704916108,1,04/15/2016,10:48:16,123.45,1
1460704917108,1,04/15/2016,10:48:16,123.45,1
1460704918108,1,04/15/2016,10:48:16,123.45,1
1460704919108,1,04/15/2016,10:48:16,123.45,1
1460704920108,1,04/15/2016,10:48:16,123.45,1
1460704921108,1,04/15/2016,10:48:16,123.45,1
1460704922108,1,04/15/2016,10:48:16,123.45,1
1460704923108,1,04/15/2016,10:48:16,123.45,1
1460704924108,1,04/15/2016,10:48:16,123.45,1
1460704925108,1,04/15/2016,10:48:16,123.45,1
1460704926108,1,04/15/2016,10:48:16,123.45,1
1460704927108,1,04/15/2016,10:48:16,123.45,1
1460704928108,1,04/15/2016,10:48:16,123.45,1
1460704929108,1,04/15/2016,10:48:16,123.45,1
1460704930108,1,04/15/2016,10:48:16,123.45,1
1460704931108,1,04/15/2016,10:48:16,123.45,1
1460704932108,1,04/15/2016,10:48:16,123.45,1
1460704933108,1,04/15/2016,10:48:16,123.45,1
1460704934108,1,04/15/2016,10:48:16,123.45,1
1460704935108,1,04/15/2016,10:48:16,123.45,1
1460704936108,1,04/15/2016,10:48:16,123.45,1
1460704937108,1,04/15/2016,10:48:16,123.45,1
1460704938108,1,04/15/2016,10:48:16,123.45,1
1460704939108,1,04/15/2016,10:48:16,123.45,1
1460704940108,1,04/15/2016,10:48:16,123.45,1
1460704941108,1,04/15/2016,10:48:16,123.45,1
1460704942108,1,04/15/2016,10:48:16,123.45,1
1460704943108,1,04/15/2016,10:48:16,123.45,1
1460704944108,1,04/15/2016,10:48:16,123.45,1
1460704945108,1,04/15/2016,10:48:16,123.45,1
1460704946108,1,04/15/2016,10:48:16,123.45,1
1460704947108,1,04/15/2016,10:48:16,123.45,1
1460704948108,1,04/15/2016,10:48:16,123.45,1
1460704949108,1,04/15/2016,10:48:16,123.45,1
1460704950108,1,04/15/2016,10:48:16,123.45,1
1460704951108,1,04/15/2016,10:48:16,123.45,1
1460704952108,1,04/15/2016,10:48:16,123.45,1
1460704953108,1,04/15/2016,10:48:16,123.45,1
1460704954108,1,04/15/2016,10:48:16,123.45,1
1460704955108,1,04/15/2016,10:48:16,123.45,1
1460704956108,1,04/15/2016,10:48:16,123.45,1
1460704957108,1,04/15/2016,10:48:16,123.45,1
1460704958108,1,04/15/2016,10:48:16,123.45,1
1460704959108,1,04/15/2016,10:48:16,123.45,1
1460704960108,1,04/15/2016,10:48:16,123.45,1
1460704961108,1,04/15/2016,10:48:16,123.45,1
1460704962108,1,04/15/2016,10:48:16,123.45,1
1460704963108,1,04/15/2016,10:48:16,123.45,1
1460704964108,1,04/15/2016,10:48:16,123.45,1
1460704965108,1,04/15/2016,10:48:16,123.45,1
1460704966108,1,04/15/2016,10:48:16,123.45,1
1460704967108,1,04/15/2016,10:48:16,123.45,1
1460704968108,1,04/15/2016,10:48:16,123.45,1
1460704969108,1,04/15/2016,10:48:16,123.45,1
1460704970108,1,04/15/2016,10:48:16,123.45,1
1460704971108,1,04/15/2016,10:48:16,123.45,1
1460704972108,1,04/15/2016,10:48:16,123.45,1
1460704973108,1,04/15/2016,10:48:16,123.45,1
1460704974108,1,04/15/2016,10:48:16,123.45,1
1460704975108,1,04/15/2016,10:48:16,123.45,1
1460704976108,1,04/15/2016,10:48:16,123.45,1
1460704977108,1,04/15/2016,10:48:16,123.45,1
1460704978108,1,04/15/2016,10:48:16,123.45,1
1460704979108,1,04/15/2016,10:48:16,123.45,1
1460704980108,1,04/15/2016,10:48:16,123.45,1
1460704981108,1,04/15/2016,10:48:16,123.45,1
1460704982108,1,04/15/2016,10:48:16,123.45,1
1460704983108,1,04/15/2016,10:48:16,123.45,1
1460704984108,1,04/15/2016,10:48:16,123.45,1
1460704985108,1,04/15/2016,10:48:16,123.45,1
1460704986108,1,04/15/2016,10:48:16,123.45,1
1460704987108,1,04/15/2016,10:48:16,123.45,1
1460704988108,1,04/15/2016,10:48:16,123.45,1
1460704989108,1,04/15/2016,10:48:16,123.45,1
1460704990108,1,04/15/2016,10:48:16,123.45,1
1460704991108,1,04/15/2016,10:48:16,123.45,1
1460704992108,1,04/15/2016,10:48:16,123.45,1
1460704993108,1,04/15/2016,10:48:16,123.45,1
1460704994108,1,04/15/2016,10:48:16,123.45,1
1460704995108,1,04/15/2016,10:48:16,123.45,1
1460704996108,1,04/15/2016,10:48:16,123.45,1
1460704997108,1,04/15/2016,10:48:16,123.45,1
1460704998108,1,04/15/2016,10:48:16,123.45,1
1460704999108,1,04/15/2016,10:48:16,123.45,1
1460705000108,1,04/15/2016,10:48:16,123.45,1
1460705001108,1,04/15/2016,10:48:16,123.45,1
1460705002108,1,04/15/2016,10:48:16,123.45,1
1460705003108,1,04/15/2016,10:48:16,123.45,1
1460705004108,1,04/15/2016,10:48:16,123.45,1
1460705005108,1,04/15/2016,10:48:16,123.45,1
1460705006108,1,04/15/2016,10:48:16,123.45,1
1460705007108,1,04/15/2016,10:48:16,123.45,1
1460705008108,1,04/15/2016,10:48:16,123.45,1
1460705009108,1,04/15/2016,10:48:16,123.45,1
1460705010108,1,04/15/2016,10:48:16,123.45,1
1460705011108,1,04/15/2016,10:48:16,123.45,1
1460705012108,1,04/15/2016,10:48:16,123.45,1
